AMOROLFINE,Nail lacquer: 5%; Cream: 0.25%," Fungal nail infections, dermatophyte infections, yeasts infection","Hypersensitivity. Avoid contact with ears,
avoid contact with eyes and mucous membranes, use with caution in child
likely to suck affected digits. Do not use in children under 12 years.","Fungal nail infections: By transungual application, Apply 1–2 times a week for 6 months to treat finger nail and for toe nails 9–12 months (review at intervals of 3 months), apply to infected nails after filing and cleansing, allow drying for approximately 3 minutes. • Dermatophytes/yeast infections: Apply once daily on affected areas for 4 weeks.","Burning sensation, erythema, hypersensitivity reactions,
NNF 2018
383
itching, occasional local irritation
Patient information: Treatment should be discontinued if side-effects are
severe. Avoid nail varnish or artificial nails during treatment",
CLOTRIMAZOLE,Cream: 1% w/w; Gel: 1% w/w; Solution: 1% w/w,"Tinea pedis, T. cruris, T. corporis, T. versicolor, Cutaneous candidasis","Hypersensitivity to any of the
formulation components. Contact with eyes and mucous membranes
should be avoided. Treatment should be discontinued if side effects are
severe.",Apply 2-3 times daily for 4-6 weeks,"Local irritation, erythema, hypersensitivity reactions, itching,mild burning sensation Patient information: Contact with eyes and mucous membranes should be avoided",
GENTIAN VIOLET,Solution: 1% w/v,Cutaneous/mucocutaneous infections caused by Candida albicans,"Avoid use in ulcerated lesions, broken skin,mucous membranes.","Local application: apply locally, 2-3 times daily","Irritation/ sensitivity reactions, mucous membranes ulcerations",
MICONAZOLE NITRATE,Ointment: 2% w/w; Ovule: 200 mg,"Fungal skin infections, fungal nail infections, oral fungal infection, vaginal candidiasis","Hypersensitivity to this product or imidazoles. Avoid in acute porphyrias, contact with eyes and mucous membranes should be avoided. Treatment should be discontinued if side effects are severe",Fungal skin infections: Apply twice daily continuing for 10 days after lesions have healed ;Fungal nail infections: Apply 1–2 times a day," Local irritation and burning.
Patient information: Contact with eyes and mucous membranes should be
avoided.",
NEOMYCIN,"Combination ointment: Neomycin 1000 units, Polymyxin 5000 units and Bacitracin 1500 units","Steroid responsive dermatoses with infection, prophylaxis of
skin infection in minor injury.","Hypersensitivity. Pregnancy(C), Lactation use with caution.",Apply cream/ointment BID-QID for 7 days,"Sensitization, burning, itching, irritation, dryness","Not recommended in allogenic cultured
keratinocytes/fiboblasts in bovine collagen."
NYSTATIN,"Cream/Ointment: 100,000 units/g; Powder:
100,000 units/g","Mucocutaneous infection, vaginal infections","Hypersensitivity. Pregnancy (B), Lactation–not known. Cream preferred to ointment in candidiasis involving intertriginous areas. Moist lesions best treated with powder.","Mucocutaneous infection: Apply to affected area q8-12hr for 2 weeks.
 Vaginal infections: Insert 1 tab/day qHS for 2 weeks.","Non-toxic well tolerated by all age groups, contact
dermatitis, Steven-Johnson syndrome, acneiform eruption (rare)
Patient information: Report if hypersensitivity occurs.",
SERTACONAZOLE,Cream: 2% ,Tinea pedis,"Hypersensitivity, not indicated for
ophthalmic, oral or intravaginal use. Pregnancy (C). Sensitivity to imidazole
antifungals (cross reactivity may occur). If no improvement 2 weeks after
treatment period, review diagnosis.","Apply BID for 4 weeks; apply enough to cover affected
area, and immediately surrounding healthy skin","Contact dermatitis, dry skin, burning, erythema,
vesiculation, desquamation, hyperpigmentation",
TERBINAFINE,Cream: 1%,Tinea infections,"Breastfeeding, hypersensitivity to this
drug. Pregnancy (B). Not for oral, intravaginal, ophthalmic use; no more than
4 weeks","Tinea pedis: To the affected area using cream. Apply 1–2 times a day for up
to 1 week, to be applied thinly.;Tinea corporis and Tinea cruris: To the affected area using cream. Apply
NNF 2018
385
1–2 times a day for up to 1–2 weeks, to be applied thinly, review treatment
after 2 weeks ","Erythema, hypersensitivity reactions, itching, mild burning sensation,occasional local irritation. Patient information: Avoid contact with eyes and mucous membranes.",
BENZYL BENZOATE,Lotion: 25% ,Scabies,"Children; broken or secondarily infected
skin. Contact with eyes and mucous membranes. For use in children, dilute
the product to reduce irritant effect",Apply over the whole body; repeat without bathing on the following day and wash off 24 hours later; a third application may be required in some cases.,"Burning sensation (especially on genitalia and
excoriations),rashes, skin irritation.
Patient information: Avoid contact with eyes and mucous membranes,
suspend breastfeeding until the product has been washed off.",
IVERMECTIN,Lotion: 0.5%; Cream: 1%,"Lice, rosacea","Hypersensitivity. Pregnancy (C). To prevent
ingestion, administer to children only with direct adult supervision. Not for
oral, opthalmic or intravaginal use.",,,
PERMETHRIN,Cream: 5%; Lotion: 1%,"Scabies, body lice, head lice","Hypersensitivity. Avoid contact with eyes, children aged 2 months–2 years, medical supervision required for dermal cream (scabies), do not use on broken or secondarily infected skin. Pregnancy (B), Lactation: not known, distributed in breast milk,may temporarily withhold the drug while mother is nursing.","Scabies and body lice: Apply cream over whole body and wash off after
Drugs used in Skin Disorders
386
8-12 hours (if hands washed with soap within 8 hours of application for
treating scabies, treat again) repeat after 7 days for scabies and 10 days
for body lice.;Head lice: Apply lotion to clean damp hair and rinse after 10 minutes, repeat
after 10 days.","Local irritations, rashes, itching, erythema Patient information: Avoid contact with eyes. For external use only",
ACICLOVIR,Cream/Ointment: 5%,"Herpes labialis, genital herpes, herpetic keratitis","Hypersensitivity. Pregnancy (B). Excretion
in milk unknown. Not recommended for recurrent infections. Use cautions in
immunocompromised patients. Not for use on eye or inside mouth.","Herpes labialis: Apply topically to lips and around mouth 5 times per day
for 4 days.; Initial genital herpes: Apply sufficient quantity to adequately cover all
lesions Q3hr, 6 times/day for 7 days. "," Burning/stinging, pruritus, dry lips, rash, angioedema,vulvitis
Patient information: Avoid physical contact when lesions are present.
For external use only. Use rubber gloves when applying to prevent
autoinnoculation of other body sites and transmission of infection to others.",
CLOBETASONE BUTYRATE,Cream: 0.05%,Eczemas and dermatitis of all types," Hypersensitivity, use of some preparations
on face, axilla, groin; monotherapy for primary bacterial infections. Pregnancy
(C), breastfeeding, children. Do not use with occlusive dressings. Treatment
should be limited to 2 wks.","Eczemas and dermatitis of all types: Maintenance
between courses of more potent corticosteroids. Child: Apply 1–2 times a
day, to be applied thinly","Hyperglycemia, burning, folliculitis, pruritus, dermatitis,
irritation, erythema, hypertrichosis, acne",
CLOBETASOL PROPIONATE,Cream: 0.05%; Lotions: 0.05%,"Corticosteroids responsive dermatoses, scalp psoriasis, plaque
psoriasis","Hypersensitivity, use of some preparations
on face, axilla, groin; monotherapy for primary bacterial infections.
Pregnancy(C), breastfeeding, children. Do not use with occlusive dressings.
Treatment should be limited to 2 week.","Recalcitrant eczemas unresponsive to less potent
corticosteroids and Psoriasis: Apply 1–2 times a day for up to 2 weeks, to be
applied thinly, maximum 50 g of 0.05% preparation per week","Hyperglycemia, Burning, folliculitis, pruritus, dermatitis,
irritation, erythema, hypertrichosis, acne",
DITHRANOL (ANTHRALIN),"Cream: 0.1%, 0.25%, 0.5%, 1% and 2%", Psoriasis,"Acute and pustular psoriasis,
hypersensitivity. Avoid sensitive areas of skin, avoid use near eyes. ","Subacute and chronic psoriasis: For application to skin
or scalp, 0.1–0.5% cream suitable for overnight treatment, 1–2% cream for
maximum 1 hour (consult product literature)",": Local burning sensation, local irritation, stains hair, stains
skin
Patient information: When applying Dithranol, hands should be protected
by gloves or they should be washed thoroughly afterwards. Dithranol should
be applied to chronic extensor plaques only, carefully avoiding normal skin.
Dithranol can stain the skin, hair and fabrics.",
FLUOCINOLONE ACETONIDE,Cream: 0.025%,"Severe inflammatory skin disorders such as Eczemas, Psoriasis."," Hypersensitivity, use of some preparations
on face, axillae, groin; monotherapy for primary bacterial infections.
Pregnancy(C), breastfeeding, children. Do not use with occlusive dressings."," Severe inflammatory skin disorders such as eczemas,
psoriasis Apply 1–2 times a day, to be applied thinly, reduce strength as
condition responds"," Hyperglycemia, Burning, folliculitis, pruritus, dermatitis,
irritation, erythema, hypertrichosis, acne.
Patient information: Do not apply medicine for long period of time.",
FLUTICASONE,Cream: 0.05%; Ointment: 0.005% ,"Dermatitis and eczemas unresponsive to less potent
corticosteroids, Psoriasis","Hypersensitivity. Pregnancy (C), children,
breast-feeding, skin infections, skin atrophy, children. Not to use with
occlusive dressings, below 2 months child","Apply 1–2 times a day, to be applied thinly.","Burning, pruritus, dermatitis, hypertrichosis, hives,
hyperglycemia, glycosuria, HPA axis suppression, Cushing syndrome
Patient information: To apply sparingly in a thin film and rub gently into the
cleansed, affected area.",
HYDROCORTISONE,"Cream: 0.1%, 0.5%, 1%, 2.5%; Ointment/Lotion
Drugs used in Skin Disorders
388
1%, 2.5%","Mild inflammatory skin disorders such as eczemas, nappy rash","n disorders such as eczemas, nappy rash
Contraindications/Precautions: Underlying infection, hypersensitivity,
opthalmic use. Pregnancy (C), breastfeeding, children, HPA suppression (with
higher potency used >2 weeks). Avoid use in face, ano-genital region, broken
or infected skin (including cold sores, acne, and athlete’s foot)","Eczema: Apply 1–2 times a day, to be applied thinly for 2 weeks.; Nappy rash: Apply as required for no more than 1 week, discontinued as
soon as the inflammation subsides","Burning, folliculitis, pruritus, dermatitis, maceration,
hyperglycemia, glycosuria, striae
Patient information: Apply only for short period of time if not responsive
consult dermatologist.",
HYDROCORTISONE BUTYRATE,Scalp lotion: 0.1%; Topical emulsion: 0.1%; Lipocream: 0.1%; Ointment: 0.1%,"Severe inflammatory skin disorders such as eczema unresponsive to less potent corticosteroids, Psoriasis","Children under 10 years or for pregnant women; face, anogenital region, broken or infected skin (including cold sores, acne, and athlete’s foot)","Apply 1–2 times a day, to be applied thinly",Similar to other topical steroids,
ACITRETIN,Capsules: 10 mg and 25 mg," Psoriasis, severe congenital ichthyosis, Darier’s disease","Hyperlipidaemia, hypersensitivity to retinoids, pregnancy (X), breastfeeding, severe hepatic impairment, severe renal impairment. Avoid excessive exposure to sunlight and unsupervised use of sunlamps; diabetes (can alter glucose tolerance—initial frequent blood glucose checks); in children use only in exceptional circumstances and monitor growth parameters and bone development (premature epiphyseal closure reported); investigate atypical musculoskeletal symptoms. Check liver function at start, then every 2–4 weeks for first 2 months and then every 3 months. Monitor serum-triglyceride and serum-cholesterol concentrations before treatment, 1 month after starting, then every 3 months.","Severe extensive psoriasis resistant to other forms of therapy, Palmoplantar
pustular psoriasis; Severe congenital ichthyosis (under expert supervision): Initially 25–30 mg
daily for 2–4 weeks, then adjusted according to response to 25–50 mg daily,
increased to up to 75 mg daily, dose only increased to 75 mg daily for short
periods in psoriasis; Severe Darier’s disease (keratosis follicularis) (under expert supervision):
Initially 10 mg daily for 2–4 weeks, then adjusted according to response to
25–50 mg daily",">10%: cheilitis, alopecia, hypertriglyceridemia, skin peeling, dry skin, dysglycemia, increased LFT, nail disorder, pruritus, rhinitis, arthralgia, changes in phosphorus, potassium, sodium, & magnesium levels, dry mouth, epistaxis, erythematous rash, hepatotoxicity, hyperesthesia, paresthesia, paronychia, rigors, skin atrophy, spinal hyperostosis, sticky skin, xerophthalmia; edema, flushing, depression, fatigue, headache, insomnia, somnolence, abdominal pain, anorexia, diarrhea, gingivitis, increased appetite, nausea, stomatitis, vomiting, hot flashes, vision changes, corneal epithelial abnormality, sinusitis","Avoid concomitant use of keratolytics
• Tetracyclines: Both acitretin and tetracyclines can cause increased
intracranial pressure.
• Methotrexate: Either increases toxicity of the other by pharmacodynamic
synergism. Risk of additive hepatotoxicity
• Ethanol: Ethanol converts acitretin to etretinate, a teratogenic substance
that can remain in the body for years. Women on acitretin should totally
abstain from ethanol during and 2 months after stopping acitretin.
• Contraceptives: Acitretin decreases effects of medroxyprogesterone;
NNF 2018
391
norethindrone acetate and norethindrone. Contraceptive failure may result.
• Nitazoxanide: Either increases levels of the other by mechanism:
pharmacodynamic synergism. Use Caution/Monitor.
• Ospemifene: Either increases levels of the other by plasma protein binding
competition. Modify therapy/monitor closely.
Patient information: Females of child-bearing potential must be advised
on pregnancy prevention for at least 3 years after last use of drug. Do not
donate blood during and for 2 years after stopping therapy (teratogenic risk)"
